# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Mar  4 15:36:53 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00050245 -1.49000 10.00000 0.8549617529 2.4365339984    0.792  2.203  3.7034  1.899    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -0.738 0.802 -0.191 -0.765 -0.964 -1.057 -1.088
0.00050245 -1.49000 10.00000 0.8549634218 2.4365344994    0.792  2.230  3.7014  1.864    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -0.805 0.763 -0.246 -0.830 -1.033 -1.128 -1.161
0.00050245 -1.49000 10.00000 0.8549662828 2.4365353581    0.792  2.207  3.7033  1.895    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1    -2e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -0.747 0.795 -0.199 -0.774 -0.973 -1.066 -1.098
0.00050245 -1.49000 10.00000 0.8549708724 2.4365367357    0.791  2.173  3.7060  1.940    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -0.661 0.843 -0.128 -0.691 -0.885 -0.975 -1.005
0.00050245 -1.49000 10.00000 0.8550010324 2.4365457879    0.790  2.179  3.7053  1.930    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -0.677 0.837 -0.139 -0.705 -0.901 -0.991 -1.022
0.00050245 -1.49000 10.00000 0.8550220728 2.4365521026    0.788  2.217  3.7023  1.879    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -0.771 0.785 -0.217 -0.797 -0.998 -1.092 -1.124
0.00050245 -1.49000 10.00000 0.8550460339 2.4365592933    0.786  2.268  3.6983  1.811    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -0.900 0.715 -0.322 -0.921 -1.129 -1.229 -1.263
0.00050245 -1.49000 10.00000 0.8550667167 2.4365654999    0.783  2.310  3.6951  1.754    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -1.006 0.658 -0.408 -1.022 -1.236 -1.340 -1.376
0.00050245 -1.49000 10.00000 0.8550850153 2.4365709907    0.780  2.351  3.6922  1.699    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-09      0.00 7.417e-01 2.563e-01 8.649e-05 2.569e-05 2.203e-04 -1.000 2.090e-03 -1.108 0.602 -0.492 -1.121 -1.341 -1.448 -1.486
0.00050245 -1.49000 10.00000 0.8551012874 2.4365758732    0.777  2.392  3.6891  1.644    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -6.28e-09      0.00 7.417e-01 2.563e-01 8.648e-05 2.569e-05 2.203e-04 -1.000 2.075e-03 -1.211 0.549 -0.575 -1.219 -1.444 -1.556 -1.596
0.00050245 -1.49000 10.00000 0.8551157117 2.4365802011    0.773  2.433  3.6861  1.589    7  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -8.07e-09      0.00 7.417e-01 2.563e-01 8.646e-05 2.570e-05 2.203e-04 -1.000 1.999e-03 -1.313 0.497 -0.657 -1.315 -1.547 -1.663 -1.704
0.00050245 -1.49000 10.00000 0.8551284671 2.4365840281    0.769  2.474  3.6832  1.534    7  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-08      0.00 7.417e-01 2.564e-01 8.639e-05 2.572e-05 2.203e-04 -1.000 1.979e-03 -1.415 0.462 -0.736 -1.414 -1.651 -1.770 -1.813
0.00050245 -1.49000 10.00000 0.8551400900 2.4365875152    0.763  2.514  3.6802  1.479    7  0.000  0.521     6.89     5.48     3.89     3.01     2.43  3 -1.33e-08      0.00 7.417e-01 2.564e-01 8.611e-05 2.586e-05 2.203e-04 -1.000 1.901e-03 -1.516 0.434 -0.814 -1.513 -1.755 -1.878 -1.923
0.00050245 -1.49000 10.00000 0.8551504612 2.4365906267    0.758  2.555  3.6767  1.422    7  0.000  0.517     7.77     6.07     4.29     3.32     2.69  3 -1.71e-08      0.00 7.416e-01 2.565e-01 8.536e-05 2.646e-05 2.203e-04 -1.000 1.884e-03 -1.617 0.428 -0.883 -1.610 -1.859 -1.986 -2.034
0.00050245 -1.49000 10.00000 0.8551600575 2.4365935056    0.751  2.595  3.6707  1.354    7  0.000  0.508     8.95     6.85     4.81     3.74     3.02  3 -2.22e-08      0.00 7.416e-01 2.566e-01 8.392e-05 2.801e-05 2.203e-04 -1.000 1.805e-03 -1.717 0.496 -0.925 -1.702 -1.963 -2.099 -2.150
0.00050245 -1.49000 10.00000 0.8551687002 2.4365960984    0.742  2.635  3.6649  1.285    7  0.000  0.498    10.32     7.73     5.39     4.20     3.40  2 -2.88e-08      0.00 7.415e-01 2.567e-01 8.221e-05 3.007e-05 2.203e-04 -1.000 1.791e-03 -1.817 0.580 -0.961 -1.791 -2.065 -2.208 -2.264
0.00050245 -1.49000 10.00000 0.8551769257 2.4365985659    0.732  2.675  3.6617  1.226    7  0.000  0.488    11.65     8.56     5.95     4.64     3.76  2 -3.73e-08      0.00 7.415e-01 2.568e-01 8.060e-05 3.204e-05 2.203e-04 -1.000 1.749e-03 -1.918 0.594 -1.021 -1.885 -2.167 -2.314 -2.372
0.00050245 -1.49000 10.00000 0.8551846743 2.4366008904    0.720  2.715  3.6587  1.167    7  0.000  0.479    13.14     9.48     6.56     5.13     4.15  2 -4.88e-08      0.00 7.414e-01 2.569e-01 7.917e-05 3.380e-05 2.203e-04 -1.000 1.746e-03 -2.017 0.615 -1.079 -1.977 -2.266 -2.419 -2.479
0.00050245 -1.49000 10.00000 0.8551922441 2.4366031612    0.704  2.755  3.6556  1.105    7  0.000  0.471    14.92    10.55     7.26     5.69     4.60  2 -6.45e-08      0.00 7.413e-01 2.570e-01 7.789e-05 3.538e-05 2.203e-04 -1.000 1.751e-03 -2.116 0.621 -1.137 -2.065 -2.363 -2.521 -2.584
0.00050245 -1.49000 10.00000 0.8551995754 2.4366053604    0.683  2.795  3.6523  1.038    7  0.000  0.465    17.06    11.81     8.08     6.35     5.14  2 -8.75e-08      0.00 7.412e-01 2.571e-01 7.681e-05 3.671e-05 2.203e-04 -1.000 1.746e-03 -2.218 0.624 -1.196 -2.154 -2.461 -2.624 -2.689
0.00050245 -1.49000 10.00000 0.8552060723 2.4366073092    0.657  2.834  3.6494  0.971    7  0.000  0.459    19.53    13.22     8.98     7.08     5.73  1 -1.21e-07      0.00 7.411e-01 2.572e-01 7.585e-05 3.788e-05 2.203e-04 -1.000 1.731e-03 -2.316 0.628 -1.252 -2.240 -2.556 -2.724 -2.792
0.00050245 -1.49000 10.00000 0.8552123904 2.4366092044    0.623  2.875  3.6472  0.897    7  0.000  0.454    22.57    14.88    10.05     7.95     6.44  1 -1.75e-07      0.00 7.410e-01 2.573e-01 7.500e-05 3.894e-05 2.202e-04 -1.000 1.697e-03 -2.418 0.626 -1.312 -2.331 -2.656 -2.829 -2.899
0.00050245 -1.49000 10.00000 0.8552178144 2.4366108313    0.580  2.916  3.6478  0.829    7  0.000  0.450    25.75    16.55    11.10     8.82     7.14  1 -2.63e-07      0.00 7.409e-01 2.574e-01 7.426e-05 3.986e-05 2.201e-04 -1.000 1.694e-03 -2.520 0.560 -1.404 -2.435 -2.762 -2.935 -3.004
0.00050245 -1.49000 10.00000 0.8552210331 2.4366117968    0.543  2.945  3.6542  0.796    7  0.000  0.447    27.25    17.25    11.53     9.19     7.44  1 -3.65e-07      0.00 7.408e-01 2.575e-01 7.378e-05 4.047e-05 2.200e-04 -1.000 1.699e-03 -2.593 0.374 -1.536 -2.536 -2.849 -3.012 -3.077
0.00050245 -1.49000 10.00000 0.8552220464 2.4366121007    0.516  2.955  3.6625  0.797    7  0.000  0.446    26.90    16.99    11.36     9.07     7.33  1 -3.99e-07      0.00 7.407e-01 2.576e-01 7.351e-05 4.081e-05 2.199e-04 -1.000 1.695e-03 -2.617 0.097 -1.666 -2.590 -2.883 -3.033 -3.091
0.00050245 -1.49000 10.00000 1.1339055300 2.4971850103    0.554 -9.999  3.6344  7.969    9  0.554  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.706e-01 6.425e-05 5.964e-05 2.192e-04 -1.000 3.731e-04 29.767 32.561 30.879 29.850 29.488 29.306 29.243
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00050245 -1.49000 10.04139 0.0900000036 1.0816895926    0.090 -3.184  3.4745  5.426    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.32e-17      0.00 7.482e-01 2.513e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.036e-04 12.729 17.882 16.211 14.297 12.622 12.075 11.966
0.00050245 -1.49000 10.04139 0.0981304944 1.1552972665    0.098 -2.948  3.5081  5.362    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.44e-17      0.00 7.469e-01 2.526e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.034e-04 12.139 17.096 14.954 13.160 11.977 11.550 11.439
0.00050245 -1.49000 10.04139 0.1000000015 1.1711064122    0.100 -2.896  3.5154  5.348    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-16      0.00 7.465e-01 2.530e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 12.010 16.885 14.692 12.932 11.839 11.433 11.323
0.00050245 -1.49000 10.04139 0.1199999973 1.3193154249    0.120 -2.611  3.5466  5.266    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-16      0.00 7.441e-01 2.554e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.037e-04 11.297 15.688 13.462 11.869 11.092 10.762 10.658
0.00050245 -1.49000 10.04139 0.1356400847 1.4144485458    0.136 -2.467  3.5588  5.224    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-16      0.00 7.427e-01 2.567e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.036e-04 10.937 15.096 12.922 11.400 10.722 10.416 10.316
0.00050245 -1.49000 10.04139 0.1400000006 1.4384526719    0.140 -2.430  3.5619  5.213    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-16      0.00 7.424e-01 2.571e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.036e-04 10.844 14.940 12.784 11.282 10.627 10.327 10.228
0.00050245 -1.49000 10.04139 0.1599999815 1.5372930878    0.160 -2.288  3.5721  5.171    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-16      0.00 7.410e-01 2.585e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 10.490 14.378 12.291 10.853 10.267 9.985 9.890
0.00050245 -1.49000 10.04139 0.2000000179 1.6938791367    0.200 -2.067  3.5855  5.100    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.78e-16      0.00 7.398e-01 2.596e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 9.938 13.555 11.569 10.225 9.707 9.447 9.358
0.00050245 -1.49000 10.04139 0.2500000000 1.8403257998    0.250 -1.863  3.5966  5.037    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-15      0.00 7.397e-01 2.598e-01 9.053e-05 2.443e-05 2.216e-04 -1.000 5.036e-04 9.427 12.823 10.925 9.662 9.190 8.947 8.863
0.00050245 -1.49000 10.04139 0.3000000417 1.9529140366    0.300 -1.707  3.6051  4.994    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-15      0.00 7.399e-01 2.596e-01 9.052e-05 2.443e-05 2.216e-04 -1.000 5.036e-04 9.037 12.276 10.440 9.238 8.794 8.565 8.485
0.00050245 -1.49000 10.04139 0.3331076801 2.0148294275    0.333 -1.621  3.6100  4.974    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-15      0.00 7.400e-01 2.595e-01 9.050e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 8.823 11.975 10.173 9.005 8.577 8.355 8.278
0.00050245 -1.49000 10.04139 0.3499999940 2.0434174644    0.350 -1.581  3.6124  4.964    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-15      0.00 7.400e-01 2.595e-01 9.049e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 8.722 11.835 10.048 8.896 8.475 8.256 8.180
0.00050245 -1.49000 10.04139 0.4000000060 2.1185024399    0.400 -1.439  3.6236  4.925    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-15      0.00 7.503e-01 2.492e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 8.367 11.296 9.578 8.502 8.114 7.912 7.842
0.00050245 -1.49000 10.04139 0.4500000179 2.1822809362    0.450 -1.265  3.6422  4.877    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-15      0.00 7.504e-01 2.491e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 7.934 10.573 8.966 8.012 7.675 7.501 7.440
0.00050245 -1.49000 10.04139 0.5000000000 2.2374541529    0.500 -1.071  3.6680  4.832    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.79e-15      0.00 7.504e-01 2.491e-01 9.054e-05 2.443e-05 2.216e-04 -1.000 5.035e-04 7.448 9.683 8.256 7.458 7.185 7.049 7.001
0.00050245 -1.49000 10.04139 0.5500000715 2.2836583126    0.550 -0.861  3.6929  4.762    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.71e-15      0.00 7.820e-01 2.175e-01 7.980e-05 2.154e-05 1.955e-04 -1.000 4.080e-04 6.922 8.756 7.550 6.885 6.662 6.559 6.525
0.00050245 -1.49000 10.04139 0.6000000238 2.3211213258    0.600 -0.656  3.7199  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-14      0.00 7.920e-01 2.076e-01 7.659e-05 2.069e-05 1.878e-04 -1.000 4.032e-04 6.410 7.873 6.897 6.347 6.169 6.099 6.079
0.00050245 -1.49000 10.04139 0.6136493087 2.3301362833    0.613 -0.598  3.7282  4.689    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-14      0.00 7.951e-01 2.044e-01 7.557e-05 2.042e-05 1.853e-04 -1.000 4.247e-04 6.266 7.630 6.717 6.199 6.035 5.973 5.958
0.00050245 -1.49000 10.04139 0.6270521879 2.3385507408    0.627 -0.541  3.7363  4.673    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-14      0.00 7.984e-01 2.012e-01 7.452e-05 2.013e-05 1.828e-04 -1.000 4.031e-04 6.123 7.401 6.544 6.055 5.903 5.851 5.839
0.00050245 -1.49000 10.04139 0.6385255456 2.3454320346    0.638 -0.492  3.7431  4.660    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-14      0.00 8.014e-01 1.982e-01 7.358e-05 1.988e-05 1.806e-04 -1.000 4.035e-04 6.000 7.210 6.397 5.933 5.792 5.746 5.737
0.00050245 -1.49000 10.04139 0.6496284008 2.3518256768    0.649 -0.444  3.7496  4.645    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-14      0.00 8.043e-01 1.953e-01 7.263e-05 1.963e-05 1.783e-04 -1.000 4.028e-04 5.881 7.028 6.256 5.817 5.685 5.646 5.640
0.00050245 -1.49000 10.04139 0.6499999762 2.3520353107    0.650 -0.443  3.7498  4.645    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-14      0.00 8.044e-01 1.952e-01 7.259e-05 1.962e-05 1.783e-04 -1.000 4.028e-04 5.877 7.022 6.252 5.813 5.682 5.643 5.637
0.00050245 -1.49000 10.04139 0.6622573137 2.3587992407    0.662 -0.389  3.7563  4.626    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-14      0.00 8.085e-01 1.911e-01 7.127e-05 1.927e-05 1.750e-04 -1.000 4.028e-04 5.744 6.829 6.098 5.684 5.564 5.532 5.529
0.00050245 -1.49000 10.04139 0.6756384373 2.3658620099    0.675 -0.331  3.7633  4.603    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-14      0.00 8.133e-01 1.863e-01 6.972e-05 1.886e-05 1.714e-04 -1.000 4.029e-04 5.596 6.623 5.931 5.543 5.433 5.409 5.408
0.00050245 -1.49000 10.04139 0.6880256534 2.3721193640    0.688 -0.275  3.7695  4.581    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-14      0.00 8.181e-01 1.815e-01 6.819e-05 1.845e-05 1.677e-04 -1.000 4.027e-04 5.458 6.437 5.776 5.410 5.310 5.292 5.294
0.00050245 -1.49000 10.04139 0.6994046569 2.3776433705    0.699 -0.223  3.7751  4.558    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.72e-14      0.00 8.228e-01 1.768e-01 6.670e-05 1.805e-05 1.642e-04 -1.000 3.803e-04 5.327 6.267 5.631 5.286 5.195 5.182 5.186
0.00050245 -1.49000 10.04139 0.6999999881 2.3779266974    0.700 -0.220  3.7754  4.557    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-14      0.00 8.230e-01 1.766e-01 6.662e-05 1.803e-05 1.640e-04 -1.000 3.736e-04 5.320 6.258 5.624 5.280 5.189 5.176 5.180
0.00050245 -1.49000 10.04139 0.7062578201 2.3808716894    0.706 -0.191  3.7783  4.543    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-14      0.00 8.265e-01 1.732e-01 6.541e-05 1.774e-05 1.614e-04 -1.000 3.035e-04 5.246 6.164 5.543 5.210 5.123 5.113 5.119
0.00050245 -1.49000 10.04139 0.7182236314 2.3863389401    0.718 -0.132  3.7837  4.513    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-14      0.00 8.332e-01 1.665e-01 6.308e-05 1.717e-05 1.563e-04 -1.000 3.029e-04 5.101 5.985 5.385 5.071 4.993 4.989 4.996
0.00050245 -1.49000 10.04139 0.7292799354 2.3912076686    0.729 -0.076  3.7886  4.483    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.05e-14      0.00 8.394e-01 1.603e-01 6.098e-05 1.665e-05 1.517e-04 -1.000 3.029e-04 4.961 5.817 5.233 4.937 4.866 4.867 4.875
0.00050245 -1.49000 10.04139 0.7397383451 2.3956594071    0.739 -0.020  3.7930  4.451    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -8.26e-14      0.00 8.452e-01 1.545e-01 5.909e-05 1.618e-05 1.476e-04 -1.000 3.028e-04 4.821 5.654 5.083 4.802 4.739 4.743 4.754
0.00050245 -1.49000 10.04139 0.7488712072 2.3994301806    0.748  0.031  3.7967  4.420    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.56e-14      0.00 8.500e-01 1.497e-01 5.756e-05 1.581e-05 1.443e-04 -1.000 3.050e-04 4.693 5.507 4.945 4.678 4.621 4.629 4.640
0.00050245 -1.49000 10.04139 0.7500000000 2.3998889087    0.749  0.038  3.7972  4.416    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.74e-14      0.00 8.505e-01 1.492e-01 5.738e-05 1.577e-05 1.439e-04 -1.000 3.029e-04 4.676 5.488 4.928 4.662 4.606 4.614 4.626
0.00050245 -1.49000 10.04139 0.7554261684 2.4020720526    0.755  0.069  3.7993  4.396    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 8.520e-01 1.477e-01 5.712e-05 1.570e-05 1.434e-04 -1.000 3.028e-04 4.597 5.398 4.843 4.586 4.533 4.543 4.556
0.00050245 -1.49000 10.04139 0.7648361325 2.4057737006    0.764  0.128  3.8030  4.357    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 8.544e-01 1.453e-01 5.674e-05 1.561e-05 1.426e-04 -1.000 3.028e-04 4.451 5.235 4.687 4.443 4.395 4.410 4.423
0.00050245 -1.49000 10.04139 0.7735067606 2.4090929851    0.773  0.186  3.8062  4.317    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-13      0.00 8.564e-01 1.433e-01 5.646e-05 1.554e-05 1.420e-04 -1.000 3.028e-04 4.305 5.074 4.532 4.300 4.258 4.275 4.289
0.00050245 -1.49000 10.04139 0.7815725207 2.4121047978    0.781  0.244  3.8088  4.273    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 8.579e-01 1.417e-01 5.624e-05 1.548e-05 1.416e-04 -1.000 3.077e-04 4.159 4.916 4.378 4.156 4.118 4.138 4.153
0.00050245 -1.49000 10.04139 0.7887823582 2.4147371306    0.788  0.300  3.8108  4.229    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-13      0.00 8.589e-01 1.408e-01 5.617e-05 1.547e-05 1.416e-04 -1.000 3.582e-04 4.019 4.768 4.233 4.018 3.984 4.005 4.021
0.00050245 -1.49000 10.04139 0.7951011062 2.4169990394    0.794  0.353  3.8118  4.184    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 8.584e-01 1.412e-01 5.650e-05 1.556e-05 1.424e-04 -1.000 3.883e-04 3.887 4.631 4.096 3.885 3.854 3.876 3.892
0.00050245 -1.49000 10.04139 0.7970167994 2.4176766535    0.796  0.370  3.8121  4.170    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-13      0.00 8.582e-01 1.414e-01 5.661e-05 1.559e-05 1.427e-04 -1.000 3.963e-04 3.846 4.589 4.053 3.844 3.813 3.836 3.852
0.00050245 -1.49000 10.04139 0.7985826135 2.4182277333    0.797  0.384  3.8120  4.155    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-13      0.00 8.580e-01 1.416e-01 5.671e-05 1.562e-05 1.430e-04 -1.000 3.994e-04 3.809 4.552 4.016 3.807 3.776 3.798 3.814
0.00050245 -1.49000 10.04139 0.8000000119 2.4187244405    0.799  0.398  3.8117  4.141    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-13      0.00 8.579e-01 1.417e-01 5.681e-05 1.565e-05 1.432e-04 -1.000 4.021e-04 3.774 4.517 3.981 3.771 3.740 3.762 3.778
0.00050245 -1.49000 10.04139 0.8045408726 2.4203021770    0.803  0.444  3.8107  4.094    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-13      0.00 8.564e-01 1.432e-01 5.736e-05 1.580e-05 1.446e-04 -1.000 4.022e-04 3.660 4.405 3.867 3.655 3.623 3.644 3.659
0.00050245 -1.49000 10.04139 0.8091671467 2.4218886664    0.808  0.499  3.8074  4.028    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-13      0.00 8.549e-01 1.447e-01 5.792e-05 1.596e-05 1.460e-04 -1.000 4.022e-04 3.524 4.280 3.736 3.515 3.478 3.496 3.510
0.00050245 -1.49000 10.04139 0.8099498153 2.4221550067    0.809  0.509  3.8065  4.015    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-13      0.00 8.546e-01 1.450e-01 5.801e-05 1.598e-05 1.462e-04 -1.000 4.021e-04 3.498 4.258 3.712 3.488 3.450 3.467 3.481
0.00050245 -1.49000 10.04139 0.8113366365 2.4226254878    0.810  0.529  3.8041  3.986    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-13      0.00 8.542e-01 1.454e-01 5.818e-05 1.603e-05 1.466e-04 -1.000 4.021e-04 3.448 4.217 3.667 3.436 3.394 3.409 3.422
0.00050245 -1.49000 10.04139 0.8140569329 2.4235430000    0.813  0.572  3.7974  3.918    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-13      0.00 8.533e-01 1.463e-01 5.851e-05 1.612e-05 1.474e-04 -1.000 4.021e-04 3.341 4.137 3.573 3.322 3.270 3.279 3.290
0.00050245 -1.49000 10.04139 0.8160138130 2.4241986753    0.814  0.607  3.7894  3.851    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.63e-13      0.00 8.527e-01 1.469e-01 5.876e-05 1.619e-05 1.481e-04 -1.000 4.016e-04 3.252 4.084 3.503 3.226 3.162 3.163 3.170
0.00050245 -1.49000 10.04139 0.8174741864 2.4246856388    0.816  0.637  3.7807  3.787    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-13      0.00 8.417e-01 1.579e-01 6.229e-05 1.715e-05 1.567e-04 -1.000 3.959e-04 3.178 4.055 3.451 3.145 3.067 3.060 3.064
0.00050245 -1.49000 10.04139 0.8188338280 2.4251372180    0.817  0.666  3.7703  3.717    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.86e-13      0.00 8.158e-01 1.838e-01 7.008e-05 1.924e-05 1.756e-04 -1.000 3.764e-04 3.104 4.044 3.406 3.064 2.971 2.953 2.953
0.00050245 -1.49000 10.04139 0.8198021650 2.4254577827    0.818  0.690  3.7616  3.659    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-12      0.00 7.925e-01 2.070e-01 7.687e-05 2.106e-05 1.917e-04 -1.000 4.291e-04 3.044 4.041 3.370 2.999 2.892 2.865 2.863
